Wavelength (nm),Sum(calc),Y I (2.3e-3),Y II (6.3e-2),La I (1.4e-3),La II (6.3e-2),Ce I (1.2e-3),Ce II (6.3e-2),Pr II (6.2e-2),Nd I (8.0e-4),Nd II (6.4e-2),Sm I (8.9e-4),Sm II (6.3e-2),Eu I (1.5e-3),Eu II (6.2e-2),Gd I (1.8e-3),Tb II (6.1e-2),Dy I (1.6e-3),Dy II (6.4e-2),Ho I (3.3e-3),Ho II (6.0e-2),Er I (2.2e-3),Er II (6.3e-2),Tm I (2.0e-3),Tm II (6.3e-2),Yb I (2.0e-3),Yb II (6.3e-2),Lu I (3.9e-3),Lu II (7.2e-2)
457.58,2.790e+3,1.841e-1,7.507e-14,8.459e-1,2.401e+3,4.846e-16,3.102e+2,1.371e-14,,5.735e+1,2.189e-15,,4.611e-14,,,,1.197e+1,,3.379e-15,,1.572e-15,,8.045e+0,,3.233e-13,,2.467e-14,1.968e-13
457.6,2.584e+3,2.807e-1,7.498e-14,7.035e-1,2.251e+3,4.859e-16,2.356e+2,1.374e-14,,7.434e+1,2.188e-15,,4.615e-14,,,,1.383e+1,,3.378e-15,,1.569e-15,,8.486e+0,,3.232e-13,,2.461e-14,1.968e-13
457.63,2.292e+3,5.142e-1,7.484e-14,7.174e-1,2.007e+3,4.880e-16,1.519e+2,1.378e-14,,1.066e+2,2.187e-15,,4.621e-14,,,,1.671e+1,,3.376e-15,,1.563e-15,,8.936e+0,,3.231e-13,,2.452e-14,1.968e-13
457.66,2.038e+3,9.110e-1,7.470e-14,9.797e-1,1.764e+3,4.900e-16,9.508e+1,1.382e-14,,1.477e+2,2.185e-15,,4.626e-14,,,,1.950e+1,,3.375e-15,,1.557e-15,,9.090e+0,,3.230e-13,,2.442e-14,1.968e-13
457.68,1.899e+3,1.309e+0,7.461e-14,1.301e+0,1.617e+3,4.914e-16,6.885e+1,1.385e-14,,1.801e+2,2.184e-15,,4.630e-14,,,,2.121e+1,,3.374e-15,,1.554e-15,,9.021e+0,,3.230e-13,,2.436e-14,1.969e-13
457.71,1.747e+3,2.195e+0,7.448e-14,2.047e+0,1.433e+3,4.934e-16,4.267e+1,1.389e-14,,2.357e+2,2.183e-15,,4.636e-14,,,,2.338e+1,,3.373e-15,,1.548e-15,,8.667e+0,,3.229e-13,,2.427e-14,1.969e-13
457.73,1.688e+3,3.041e+0,7.439e-14,2.757e+0,1.341e+3,4.948e-16,3.202e+1,1.392e-14,,2.767e+2,2.182e-15,,4.640e-14,,,,2.448e+1,,3.372e-15,,1.544e-15,,8.278e+0,,3.228e-13,,2.420e-14,1.969e-13
457.76,1.665e+3,4.824e+0,7.425e-14,4.216e+0,1.257e+3,4.968e-16,2.385e+1,1.396e-14,,3.419e+2,2.181e-15,,4.645e-14,,,,2.548e+1,,3.371e-15,,1.539e-15,,7.510e+0,,3.227e-13,,2.411e-14,1.969e-13
457.78,1.691e+3,6.442e+0,7.416e-14,5.500e+0,1.237e+3,4.982e-16,2.270e+1,1.399e-14,,3.863e+2,2.180e-15,,4.649e-14,,,,2.567e+1,,3.370e-15,,1.535e-15,,6.905e+0,,3.226e-13,,2.405e-14,1.969e-13
457.81,1.784e+3,9.671e+0,7.402e-14,7.972e+0,1.258e+3,5.002e-16,2.670e+1,1.404e-14,,4.509e+2,2.179e-15,,4.655e-14,,,,2.524e+1,,3.369e-15,,1.529e-15,,5.915e+0,,3.225e-13,,2.395e-14,1.969e-13
457.84,1.928e+3,1.405e+1,7.388e-14,1.117e+1,1.328e+3,5.023e-16,3.760e+1,1.408e-14,,5.085e+2,2.178e-15,,4.661e-14,,,,2.397e+1,,3.367e-15,,1.524e-15,,4.896e+0,,3.224e-13,,2.386e-14,1.970e-13
457.86,2.041e+3,1.769e+1,7.379e-14,1.372e+1,1.394e+3,5.036e-16,4.908e+1,1.411e-14,,5.405e+2,2.177e-15,,4.665e-14,,,,2.272e+1,,3.366e-15,,1.520e-15,,4.235e+0,,3.224e-13,,2.380e-14,1.970e-13
457.89,2.221e+3,2.433e+1,7.366e-14,1.816e+1,1.506e+3,5.057e-16,7.362e+1,1.415e-14,,5.756e+2,2.175e-15,,4.670e-14,,,,2.038e+1,,3.365e-15,,1.514e-15,,3.310e+0,,3.223e-13,,2.370e-14,1.970e-13
457.91,2.337e+3,2.955e+1,7.357e-14,2.147e+1,1.580e+3,5.070e-16,9.557e+1,1.418e-14,,5.889e+2,2.175e-15,,4.674e-14,,,,1.860e+1,,3.364e-15,,1.511e-15,,2.756e+0,,3.222e-13,,2.364e-14,1.970e-13
457.94,2.490e+3,3.847e+1,7.343e-14,2.684e+1,1.677e+3,5.091e-16,1.381e+2,1.422e-14,,5.923e+2,2.173e-15,,4.680e-14,,,,1.575e+1,,3.363e-15,,1.505e-15,,2.034e+0,,3.221e-13,,2.354e-14,1.970e-13
457.96,2.571e+3,4.505e+1,7.334e-14,3.055e+1,1.723e+3,5.104e-16,1.734e+2,1.425e-14,,5.833e+2,2.172e-15,,4.684e-14,,,,1.383e+1,,3.362e-15,,1.501e-15,,1.630e+0,,3.220e-13,,2.348e-14,1.970e-13
457.99,2.650e+3,5.555e+1,7.320e-14,3.606e+1,1.755e+3,5.125e-16,2.374e+2,1.429e-14,,5.540e+2,2.171e-15,,2.368e-13,,,,1.106e+1,,3.361e-15,,1.496e-15,,1.136e+0,,3.219e-13,,2.339e-14,1.970e-13
458.02,2.674e+3,6.629e+1,7.307e-14,4.113e+1,1.734e+3,5.145e-16,3.140e+2,1.434e-14,,5.085e+2,2.170e-15,,1.157e-12,,,,8.551e+0,,3.359e-15,,1.490e-15,,7.651e-1,,3.218e-13,,2.329e-14,1.971e-13
458.04,2.658e+3,7.325e+1,7.297e-14,4.405e+1,1.691e+3,5.159e-16,3.713e+2,1.436e-14,,4.711e+2,2.169e-15,,3.269e-12,,,,7.065e+0,,3.358e-15,,1.486e-15,,5.767e-1,,3.218e-13,,2.323e-14,1.971e-13
458.07,2.593e+3,8.280e+1,7.284e-14,4.745e+1,1.585e+3,5.179e-16,4.640e+2,1.441e-14,,4.083e+2,2.168e-15,,1.509e-11,,,,5.156e+0,,3.357e-15,,1.481e-15,,3.668e-1,,3.217e-13,,2.314e-14,1.971e-13
458.09,2.523e+3,8.824e+1,7.275e-14,4.892e+1,1.489e+3,5.193e-16,5.281e+2,1.444e-14,,3.642e+2,2.167e-15,,4.104e-11,,,,4.101e+0,,3.356e-15,,1.477e-15,,2.661e-1,,3.216e-13,,2.307e-14,1.971e-13
458.12,2.388e+3,9.448e+1,7.261e-14,4.977e+1,1.320e+3,5.213e-16,6.233e+2,1.448e-14,,2.981e+2,2.166e-15,,1.790e-10,,,,2.827e+0,,3.355e-15,,1.471e-15,,1.598e-1,,3.215e-13,,2.298e-14,1.971e-13
458.14,2.282e+3,9.712e+1,7.252e-14,4.939e+1,1.195e+3,5.227e-16,6.830e+2,1.451e-14,,2.559e+2,2.165e-15,,4.687e-10,,,,2.164e+0,,3.354e-15,,1.467e-15,,1.116e-1,,3.214e-13,,2.292e-14,1.971e-13
458.17,2.107e+3,9.851e+1,7.238e-14,4.745e+1,1.000e+3,5.247e-16,7.613e+2,1.455e-14,,1.978e+2,2.163e-15,,1.931e-9,,,,1.410e+0,,3.353e-15,,1.462e-15,,6.329e-2,,3.213e-13,,2.282e-14,1.971e-13
458.2,1.919e+3,9.674e+1,7.225e-14,4.405e+1,8.093e+2,5.268e-16,8.200e+2,1.459e-14,,1.477e+2,2.162e-15,,7.688e-9,,,,8.899e-1,,3.352e-15,,1.456e-15,,3.468e-2,,3.212e-13,,2.273e-14,1.972e-13
458.22,1.790e+3,9.387e+1,7.215e-14,4.113e+1,6.895e+2,5.281e-16,8.454e+2,1.462e-14,,1.193e+2,2.161e-15,,1.895e-8,,,,6.453e-1,,3.351e-15,,1.452e-15,,2.278e-2,,3.212e-13,,2.267e-14,1.972e-13
458.25,1.595e+3,8.733e+1,7.202e-14,3.606e+1,5.269e+2,5.302e-16,8.600e+2,1.466e-14,,8.415e+1,2.160e-15,,7.128e-8,,,,3.956e-1,,3.349e-15,,1.447e-15,,1.179e-2,,3.211e-13,,2.257e-14,1.972e-13
458.27,1.465e+3,8.175e+1,7.193e-14,3.241e+1,4.321e+2,5.316e-16,8.535e+2,1.469e-14,,6.542e+1,2.159e-15,,1.692e-7,,,,2.908e-1,,3.348e-15,,1.443e-15,,7.455e-3,,3.210e-13,,2.251e-14,1.972e-13
458.3,1.275e+3,7.206e+1,7.179e-14,2.684e+1,3.119e+2,5.336e-16,8.201e+2,1.474e-14,,4.358e+1,2.158e-15,,6.011e-7,,,,2.068e-1,,3.347e-15,,1.437e-15,,3.643e-3,,3.209e-13,,2.242e-14,1.972e-13
458.32,1.151e+3,6.506e+1,7.170e-14,2.322e+1,2.462e+2,5.350e-16,7.834e+2,1.476e-14,,3.261e+1,2.157e-15,,1.373e-6,,,,1.944e-1,,3.346e-15,,1.434e-15,,2.217e-3,,3.208e-13,,2.235e-14,1.972e-13
458.35,9.719e+2,5.434e+1,7.156e-14,1.816e+1,1.678e+2,5.370e-16,7.109e+2,1.481e-14,,2.051e+1,2.156e-15,,4.611e-6,,,,2.437e-1,,3.345e-15,,1.428e-15,,1.023e-3,,3.207e-13,,2.226e-14,1.972e-13
458.38,8.044e+2,4.393e+1,7.143e-14,1.372e+1,1.105e+2,5.390e-16,6.233e+2,1.485e-14,,1.247e+1,2.154e-15,,1.496e-5,,,,3.957e-1,,3.344e-15,,1.422e-15,,4.561e-4,,3.206e-13,,2.216e-14,1.973e-13
458.4,7.003e+2,3.745e+1,7.133e-14,1.117e+1,8.208e+1,5.404e-16,5.603e+2,1.488e-14,,8.778e+0,2.153e-15,,3.217e-5,,,,5.772e-1,,3.343e-15,,1.419e-15,,2.611e-4,,3.206e-13,,2.210e-14,1.973e-13
458.43,5.578e+2,2.868e+1,7.120e-14,7.971e+0,5.105e+1,5.424e-16,4.640e+2,1.492e-14,,5.039e+0,2.152e-15,,9.861e-5,,,,1.028e+0,,3.342e-15,,1.413e-15,,1.099e-4,,3.205e-13,,2.201e-14,1.973e-13
458.45,4.728e+2,2.358e+1,7.111e-14,6.245e+0,3.650e+1,5.438e-16,4.016e+2,1.495e-14,,3.415e+0,2.151e-15,,2.042e-4,,,,1.495e+0,,3.341e-15,,1.409e-15,,6.059e-5,,3.204e-13,,2.194e-14,1.973e-13
458.48,3.614e+2,1.711e+1,7.097e-14,4.209e+0,2.144e+1,5.459e-16,3.142e+2,1.499e-14,,1.851e+0,2.150e-15,,5.912e-4,,,,2.563e+0,,3.339e-15,,1.404e-15,,2.409e-5,,3.203e-13,,2.185e-14,1.973e-13
458.5,2.982e+2,1.357e+1,7.088e-14,3.175e+0,1.475e+1,5.472e-16,2.619e+2,1.502e-14,,1.207e+0,2.149e-15,,1.179e-3,,,,3.606e+0,,3.338e-15,,1.400e-15,,1.278e-5,,3.202e-13,,2.179e-14,1.973e-13
458.53,2.200e+2,9.325e+0,7.074e-14,2.021e+0,8.185e+0,5.493e-16,1.940e+2,1.506e-14,,6.181e-1,2.148e-15,,3.224e-3,,,,5.851e+0,,3.337e-15,,1.394e-15,,4.797e-6,,3.201e-13,,2.169e-14,1.974e-13
458.56,1.607e+2,6.204e+0,7.061e-14,1.243e+0,4.387e+0,5.513e-16,1.394e+2,1.511e-14,,3.058e-1,2.147e-15,,8.525e-3,,,,9.177e+0,,3.336e-15,,1.389e-15,,1.740e-6,,3.200e-13,,2.160e-14,1.974e-13
458.58,1.310e+2,4.643e+0,7.051e-14,8.820e-1,2.840e+0,5.527e-16,1.103e+2,1.514e-14,,1.876e-1,2.146e-15,,1.599e-2,,,,1.215e+1,,3.335e-15,,1.385e-15,,8.683e-7,,3.200e-13,,2.154e-14,1.974e-13
458.61,9.991e+1,2.925e+0,7.038e-14,5.124e-1,1.438e+0,5.547e-16,7.690e+1,1.518e-14,,8.766e-2,2.144e-15,,3.995e-2,,,,1.801e+1,,3.334e-15,,1.379e-15,,2.974e-7,,3.199e-13,,2.144e-14,1.974e-13
458.63,8.729e+1,2.111e+0,7.029e-14,3.500e-1,8.961e-1,5.561e-16,6.084e+1,1.521e-14,,5.178e-2,2.144e-15,,7.217e-2,,,,2.296e+1,,3.333e-15,,1.376e-15,,1.429e-7,,3.198e-13,,2.138e-14,1.974e-13
458.66,7.923e+1,1.259e+0,7.015e-14,1.920e-1,4.284e-1,5.581e-16,4.502e+1,1.525e-14,,2.284e-2,2.142e-15,,1.703e-1,,,,3.214e+1,,3.332e-15,,1.370e-15,,4.621e-8,,3.197e-13,,2.129e-14,1.974e-13
458.68,8.047e+1,8.763e-1,7.006e-14,1.262e-1,2.570e-1,5.595e-16,3.944e+1,1.528e-14,,1.299e-2,2.141e-15,,2.962e-1,,,,3.946e+1,,3.331e-15,,1.366e-15,,2.137e-8,,3.196e-13,,2.122e-14,1.974e-13
458.71,9.140e+1,4.949e-1,6.992e-14,6.541e-2,1.160e-1,5.615e-16,3.789e+1,1.532e-14,,5.414e-3,2.140e-15,,6.603e-1,,,,5.216e+1,,3.329e-15,,1.361e-15,,6.572e-9,,3.195e-13,,2.113e-14,1.975e-13
458.74,1.126e+2,2.705e-1,6.979e-14,3.275e-2,5.062e-2,5.636e-16,4.414e+1,1.536e-14,,2.185e-3,2.139e-15,,1.423e+0,,,,6.664e+1,,3.328e-15,,1.355e-15,,2.101e-9,,3.194e-13,,2.104e-14,1.975e-13
458.76,1.322e+2,1.776e-1,6.969e-14,2.027e-2,2.857e-2,5.649e-16,5.265e+1,1.539e-14,,1.179e-3,2.138e-15,,2.329e+0,,,,7.699e+1,,3.327e-15,,1.351e-15,,1.254e-9,,3.194e-13,,2.097e-14,1.975e-13
458.79,1.700e+2,9.192e-2,6.956e-14,9.612e-3,1.177e-2,5.670e-16,7.222e+1,1.544e-14,,4.808e-4,2.137e-15,,4.740e+0,,,,9.291e+1,,3.326e-15,,1.346e-15,,1.727e-9,,3.193e-13,,2.088e-14,1.975e-13
458.81,2.010e+2,5.826e-2,6.947e-14,5.766e-3,6.395e-3,5.683e-16,9.010e+1,1.546e-14,,3.028e-4,2.136e-15,,7.470e+0,,,,1.033e+2,,3.325e-15,,1.342e-15,,3.530e-9,,3.192e-13,,2.082e-14,1.975e-13
458.84,2.570e+2,2.882e-2,6.933e-14,2.700e-3,2.488e-3,5.704e-16,1.248e+2,1.551e-14,,2.837e-4,2.134e-15,,1.436e+1,,,,1.178e+2,,3.324e-15,,1.336e-15,,1.165e-8,,3.191e-13,,2.072e-14,1.975e-13
458.86,3.014e+2,1.803e-2,6.924e-14,1.735e-3,1.301e-3,5.717e-16,1.535e+2,1.554e-14,,4.246e-4,2.134e-15,,2.180e+1,,,,1.261e+2,,3.323e-15,,1.332e-15,,2.573e-8,,3.190e-13,,2.066e-14,1.975e-13
458.89,3.809e+2,9.676e-3,6.910e-14,1.256e-3,4.781e-4,5.738e-16,2.054e+2,1.558e-14,,9.939e-4,2.132e-15,,3.960e+1,,,,1.358e+2,,3.322e-15,,1.327e-15,,8.230e-8,,3.189e-13,,2.056e-14,1.976e-13
458.92,4.795e+2,7.418e-3,6.897e-14,1.693e-3,1.698e-4,5.758e-16,2.686e+2,1.562e-14,,2.422e-3,2.131e-15,,6.952e+1,,,,1.414e+2,,3.320e-15,,1.321e-15,,2.545e-7,,3.188e-13,,2.047e-14,1.976e-13
458.94,5.590e+2,8.654e-3,6.887e-14,2.568e-3,8.352e-5,5.772e-16,3.173e+2,1.565e-14,,4.333e-3,2.130e-15,,9.928e+1,,,,1.424e+2,,3.319e-15,,1.317e-15,,5.302e-7,,3.188e-13,,2.041e-14,1.976e-13
458.97,7.052e+2,1.537e-2,6.874e-14,5.231e-3,2.801e-5,5.792e-16,4.005e+2,1.569e-14,,1.009e-2,2.129e-15,,1.647e+2,,,,1.400e+2,,3.318e-15,,1.312e-15,,1.549e-6,,3.187e-13,,2.031e-14,1.976e-13
458.99,8.253e+2,2.456e-2,6.865e-14,8.436e-3,1.326e-5,5.806e-16,4.630e+2,1.572e-14,,1.741e-2,2.128e-15,,2.264e+2,,,,1.358e+2,,3.317e-15,,1.308e-15,,3.107e-6,,3.186e-13,,2.025e-14,1.976e-13
459.02,1.049e+3,5.029e-2,6.851e-14,1.692e-2,4.200e-6,5.826e-16,5.684e+2,1.576e-14,,3.833e-2,2.127e-15,,3.548e+2,,,,1.261e+2,,3.316e-15,,1.302e-15,,8.578e-6,,3.185e-13,,2.016e-14,1.976e-13
459.04,1.235e+3,8.022e-2,6.842e-14,2.644e-2,1.915e-6,5.840e-16,6.469e+2,1.579e-14,,6.366e-2,2.126e-15,,4.697e+2,,,,1.178e+2,,3.315e-15,,1.299e-15,,1.657e-5,,3.184e-13,,2.009e-14,1.977e-13
459.07,1.577e+3,1.575e-1,6.828e-14,5.024e-2,5.726e-7,5.860e-16,7.783e+2,1.584e-14,,1.324e-1,2.125e-15,,6.953e+2,,,,1.033e+2,,3.314e-15,,1.293e-15,,4.321e-5,,3.183e-13,,2.000e-14,1.977e-13
459.1,2.011e+3,2.992e-1,6.815e-14,9.225e-2,1.655e-7,5.881e-16,9.275e+2,1.588e-14,,2.663e-1,2.123e-15,,9.948e+2,,,,8.760e+1,,3.312e-15,,1.287e-15,,1.090e-4,,3.182e-13,,1.991e-14,1.977e-13
459.12,2.355e+3,4.504e-1,6.805e-14,1.358e-1,7.096e-8,5.894e-16,1.037e+3,1.591e-14,,4.162e-1,2.122e-15,,1.239e+3,,,,7.699e+1,,3.312e-15,,1.284e-15,,1.981e-4,,3.182e-13,,1.984e-14,1.977e-13
459.15,2.957e+3,8.085e-1,6.792e-14,2.355e-1,1.937e-8,5.915e-16,1.218e+3,1.595e-14,,7.907e-1,2.121e-15,,1.675e+3,,,,6.165e+1,,3.310e-15,,1.278e-15,,4.718e-4,,3.181e-13,,1.975e-14,1.977e-13
459.17,3.412e+3,1.172e+0,6.783e-14,3.337e-1,7.995e-9,5.928e-16,1.347e+3,1.598e-14,,1.190e+0,2.120e-15,,2.010e+3,,,,5.216e+1,,3.309e-15,,1.274e-15,,8.258e-4,,3.180e-13,,1.969e-14,1.977e-13
459.2,4.162e+3,1.987e+0,6.769e-14,5.470e-1,2.061e-9,5.949e-16,1.552e+3,1.602e-14,,2.136e+0,2.119e-15,,2.566e+3,,,,3.946e+1,,3.308e-15,,1.269e-15,,1.859e-3,,3.179e-13,,1.959e-14,1.977e-13
459.22,4.694e+3,2.773e+0,6.760e-14,7.462e-1,8.196e-10,5.962e-16,1.692e+3,1.605e-14,,3.095e+0,2.118e-15,,2.964e+3,,,,3.214e+1,,3.307e-15,,1.265e-15,,3.133e-3,,3.178e-13,,1.953e-14,1.978e-13
459.25,5.507e+3,4.443e+0,6.746e-14,1.156e+0,2.031e-10,5.983e-16,1.898e+3,1.609e-14,,5.249e+0,2.117e-15,,3.576e+3,,,,2.296e+1,,3.306e-15,,6.338e-15,,6.662e-3,,3.177e-13,,1.944e-14,1.978e-13
459.28,6.289e+3,6.880e+0,6.733e-14,1.730e+0,6.367e-11,6.003e-16,2.087e+3,1.614e-14,,8.602e+0,2.116e-15,,4.169e+3,,,,1.586e+1,,3.305e-15,,3.070e-14,,1.369e-2,,3.176e-13,,1.934e-14,1.978e-13
459.3,6.763e+3,9.036e+0,6.723e-14,2.221e+0,6.197e-11,6.017e-16,2.197e+3,1.616e-14,,1.173e+1,2.115e-15,,4.531e+3,,,,1.215e+1,,3.304e-15,,8.625e-14,,2.173e-2,,3.176e-13,,1.928e-14,1.978e-13
459.33,7.356e+3,1.322e+1,6.710e-14,3.141e+0,1.898e-10,6.037e-16,2.323e+3,1.621e-14,,1.817e+1,2.113e-15,,4.991e+3,,,,7.928e+0,,3.302e-15,,3.948e-13,,4.219e-2,,3.175e-13,,1.918e-14,1.978e-13
459.35,7.649e+3,1.672e+1,6.701e-14,3.882e+0,4.752e-10,6.051e-16,2.376e+3,1.624e-14,,2.386e+1,2.113e-15,,5.224e+3,,,,5.851e+0,,3.302e-15,,1.068e-12,,6.445e-2,,3.174e-13,,1.912e-14,1.978e-13
459.38,7.903e+3,2.311e+1,6.687e-14,5.187e+0,1.873e-9,6.071e-16,2.400e+3,1.628e-14,,3.491e+1,2.111e-15,,5.436e+3,,,,3.605e+0,,3.300e-15,,4.621e-12,,1.183e-1,,3.173e-13,,1.903e-14,1.978e-13
459.4,7.936e+3,2.814e+1,6.678e-14,6.175e+0,4.596e-9,6.085e-16,2.378e+3,1.631e-14,,4.414e+1,2.110e-15,,5.477e+3,,,,2.561e+0,,3.299e-15,,1.204e-11,,1.739e-1,,3.172e-13,,1.897e-14,1.979e-13
459.43,7.778e+3,3.675e+1,6.664e-14,7.794e+0,1.717e-8,6.106e-16,2.287e+3,1.635e-14,,6.101e+1,2.109e-15,,5.384e+3,,,,1.491e+0,,3.298e-15,,4.921e-11,,3.016e-1,,3.172e-13,,1.887e-14,1.979e-13
459.46,7.385e+3,4.638e+1,6.651e-14,9.510e+0,6.201e-8,6.126e-16,2.131e+3,1.639e-14,,8.151e+1,2.108e-15,,5.116e+3,,,,8.384e-1,,3.297e-15,,1.945e-10,,5.054e-1,,3.171e-13,,1.878e-14,1.979e-13
459.48,7.011e+3,5.316e+1,6.641e-14,1.066e+1,1.432e-7,6.140e-16,1.997e+3,1.642e-14,,9.701e+1,2.107e-15,,4.851e+3,,,,5.605e-1,,3.296e-15,,4.770e-10,,6.997e-1,,3.170e-13,,1.871e-14,1.979e-13
459.51,6.318e+3,6.339e+1,6.628e-14,1.229e+1,4.888e-7,6.160e-16,1.764e+3,1.646e-14,,1.224e+2,2.106e-15,,4.355e+3,,,,2.978e-1,,3.295e-15,,1.781e-9,,1.108e+0,,3.169e-13,,1.862e-14,1.979e-13
459.53,5.796e+3,6.995e+1,6.619e-14,1.326e+1,1.087e-6,6.174e-16,1.595e+3,1.649e-14,,1.403e+2,2.105e-15,,3.976e+3,,,,1.917e-1,,3.294e-15,,4.207e-9,,1.477e+0,,3.168e-13,,1.856e-14,1.979e-13
459.56,4.968e+3,7.881e+1,6.605e-14,1.445e+1,3.507e-6,6.194e-16,1.333e+3,1.654e-14,,1.673e+2,2.103e-15,,3.372e+3,,,,9.620e-2,,3.292e-15,,1.485e-8,,2.209e+0,,3.167e-13,,1.846e-14,1.980e-13
459.58,4.412e+3,8.373e+1,6.596e-14,1.503e+1,7.512e-6,6.208e-16,1.162e+3,1.656e-14,,1.846e+2,2.103e-15,,2.964e+3,,,,5.961e-2,,3.291e-15,,3.377e-8,,2.836e+0,,3.167e-13,,1.840e-14,1.980e-13
459.61,3.610e+3,8.913e+1,6.582e-14,1.551e+1,2.289e-5,6.228e-16,9.185e+2,1.661e-14,,2.080e+2,2.101e-15,,2.374e+3,,,,2.826e-2,,3.290e-15,,1.126e-7,,4.009e+0,,3.166e-13,,1.831e-14,1.980e-13
459.64,2.880e+3,9.170e+1,6.569e-14,1.553e+1,6.745e-5,6.249e-16,7.022e+2,1.665e-14,,2.265e+2,2.100e-15,,1.838e+3,,,,1.295e-2,,3.289e-15,,3.631e-7,,5.477e+0,,3.165e-13,,1.821e-14,1.980e-13
459.66,2.446e+3,9.170e+1,6.560e-14,1.529e+1,1.360e-4,6.262e-16,5.763e+2,1.668e-14,,2.353e+2,2.099e-15,,1.521e+3,,,,7.551e-3,,3.288e-15,,7.776e-7,,6.617e+0,,3.164e-13,,1.815e-14,1.980e-13
459.69,1.883e+3,8.913e+1,6.546e-14,1.463e+1,3.787e-4,6.283e-16,4.164e+2,1.672e-14,,2.420e+2,2.098e-15,,1.113e+3,,,,3.268e-3,,3.287e-15,,2.369e-6,,8.541e+0,,3.163e-13,,1.806e-14,1.980e-13
459.71,1.567e+3,8.582e+1,6.537e-14,1.406e+1,7.354e-4,6.296e-16,3.291e+2,1.675e-14,,2.420e+2,2.097e-15,,8.862e+2,,,,1.835e-3,,3.286e-15,,4.886e-6,,9.937e+0,,3.162e-13,,1.799e-14,1.980e-13
459.74,1.176e+3,7.881e+1,6.523e-14,1.316e+1,1.935e-3,6.317e-16,2.247e+2,1.679e-14,,2.353e+2,2.096e-15,,6.124e+2,,,,7.500e-4,,3.285e-15,,1.407e-5,,1.212e+1,,3.161e-13,,1.790e-14,1.981e-13
459.76,9.665e+2,7.307e+1,6.514e-14,1.263e+1,3.618e-3,6.330e-16,1.710e+2,1.682e-14,,2.265e+2,2.095e-15,,4.697e+2,,,,4.053e-4,,3.284e-15,,2.793e-5,,1.358e+1,,3.161e-13,,1.784e-14,1.981e-13
459.79,7.162e+2,6.341e+1,6.500e-14,1.214e+1,8.996e-3,6.351e-16,1.104e+2,1.686e-14,,2.080e+2,2.094e-15,,3.066e+2,,,,1.565e-4,,3.282e-15,,7.600e-5,,1.565e+1,,3.160e-13,,1.774e-14,1.981e-13
459.82,5.298e+2,5.319e+1,6.487e-14,1.227e+1,2.162e-2,6.371e-16,6.883e+1,1.691e-14,,1.846e+2,2.092e-15,,1.935e+2,,,,5.842e-5,,3.281e-15,,1.999e-4,,1.743e+1,,3.159e-13,,1.765e-14,1.981e-13
459.84,4.340e+2,4.643e+1,6.478e-14,1.284e+1,3.806e-2,6.385e-16,4.931e+1,1.694e-14,,1.673e+2,2.091e-15,,1.396e+2,,,,2.971e-5,,3.280e-15,,3.737e-4,,1.838e+1,,3.158e-13,,1.759e-14,1.981e-13
459.87,3.235e+2,3.685e+1,6.464e-14,1.461e+1,8.645e-2,6.405e-16,2.907e+1,1.698e-14,,1.403e+2,2.090e-15,,8.323e+1,,,,1.047e-5,,3.279e-15,,9.289e-4,,1.935e+1,,3.157e-13,,1.749e-14,1.981e-13
459.89,2.677e+2,3.103e+1,6.455e-14,1.651e+1,1.466e-1,6.419e-16,2.007e+1,1.701e-14,,1.224e+2,2.089e-15,,5.784e+1,,,,5.129e-6,,3.278e-15,,1.673e-3,,1.965e+1,,3.156e-13,,1.743e-14,1.981e-13
459.92,2.046e+2,2.341e+1,6.441e-14,2.054e+1,3.146e-1,6.439e-16,1.123e+1,1.705e-14,,9.701e+1,2.088e-15,,3.257e+1,,,,1.708e-6,,3.277e-15,,3.928e-3,,1.956e+1,,3.155e-13,,1.733e-14,1.982e-13
459.94,1.737e+2,1.915e+1,6.432e-14,2.407e+1,5.136e-1,6.453e-16,7.534e+0,1.708e-14,,8.151e+1,2.087e-15,,2.180e+1,,,,8.051e-7,,3.276e-15,,6.812e-3,,1.915e+1,,3.155e-13,,1.727e-14,1.982e-13
459.97,1.405e+2,1.404e+1,6.418e-14,3.060e+1,1.042e+0,6.473e-16,4.173e+0,1.712e-14,,6.101e+1,2.086e-15,,1.159e+1,,,,2.533e-7,,3.275e-15,,1.512e-2,,1.805e+1,,3.154e-13,,1.718e-14,1.982e-13
460,1.202e+2,1.048e+1,6.405e-14,3.850e+1,2.042e+0,6.494e-16,2.562e+0,1.716e-14,,4.414e+1,2.085e-15,,5.962e+0,,,,7.702e-8,,3.273e-15,,3.244e-2,,1.650e+1,,3.153e-13,,1.708e-14,1.982e-13
460.02,1.127e+2,8.939e+0,6.396e-14,4.440e+1,3.139e+0,6.507e-16,2.173e+0,1.719e-14,,3.491e+1,2.084e-15,,3.754e+0,,,,3.425e-8,,3.272e-15,,5.295e-2,,1.530e+1,,3.152e-13,,1.702e-14,1.982e-13
460.05,1.092e+2,7.850e+0,6.382e-14,5.393e+1,5.815e+0,6.528e-16,2.450e+0,1.724e-14,,2.386e+1,2.082e-15,,1.824e+0,,,,1.017e-8,,3.271e-15,,1.074e-1,,1.339e+1,,3.151e-13,,1.693e-14,1.982e-13
