idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 2, 3, 6, 7, 8, 9, 10]",8,"[380.53600000000006, 415.608, 430.358, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.42, 0.437, 0.242, 0.115, 0.054, 0.13, 0.073]","[3.5776778420999995, 3.1645237905999997, 2.8800529204, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[0.03458958551061006, -0.010603618839466478, -0.047858773819638184, 0.004890835026671564, 0.009433380194064471, 0.0014825790149975565, 0.009412531296487336, -0.0013465183837264097]",0.047858773819638184
"[0, 2, 4, 5, 6, 7, 8, 9]",8,"[380.53600000000006, 415.608, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054]","[0.45, 0.42, 0.098, 0.0413, 0.242, 0.115, 0.054, 0.13]","[3.5776778420999995, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446]","[16.0, 14.0, 6.0, 10.0, 16.0, 20.0, 14.0, 18.0]","[0.03561466531038776, -0.024892415907204035, -0.019087050248556135, -0.015304876047272493, 0.0015876349104481657, 0.010454868586405486, 0.0010916965667987014, 0.010535476828992585]",0.03561466531038776
"[0, 2, 4, 5, 6, 7, 8, 10]",8,"[380.53600000000006, 415.608, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 568.8520000000001]","[0.45, 0.42, 0.098, 0.0413, 0.242, 0.115, 0.054, 0.073]","[3.5776778420999995, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[16.0, 14.0, 6.0, 10.0, 16.0, 20.0, 14.0, 14.0]","[0.03973039699238334, -0.020277603969328928, -0.01839986351511648, -0.01481380972013066, 0.0036195796770709943, 0.011265332975768871, 0.0014509532256615255, -0.002574985666308538]",0.03973039699238334
"[0, 2, 4, 5, 6, 7, 9, 10]",8,"[380.53600000000006, 415.608, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 562.054, 568.8520000000001]","[0.45, 0.42, 0.098, 0.0413, 0.242, 0.115, 0.13, 0.073]","[3.5776778420999995, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 6.0, 10.0, 16.0, 20.0, 18.0, 14.0]","[0.03612074463109749, -0.023032059890335355, -0.01850327539946356, -0.014854496998829778, 0.002156505209986004, 0.010485883013065883, 0.010551464321538147, -0.0029247648870586035]",0.03612074463109749
"[0, 2, 4, 5, 6, 8, 9, 10]",8,"[380.53600000000006, 415.608, 470.654, 495.913, 524.9590000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.42, 0.098, 0.0413, 0.242, 0.054, 0.13, 0.073]","[3.5776778420999995, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 6.0, 10.0, 16.0, 14.0, 18.0, 14.0]","[0.039853220876332696, -0.020357666685766773, -0.018463455427090256, -0.01486484692746045, 0.003626481973933532, 0.0014548981001396809, 0.011336520655009064, -0.0025851525650972262]",0.039853220876332696
"[0, 2, 4, 5, 7, 8, 9, 10]",8,"[380.53600000000006, 415.608, 470.654, 495.913, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.42, 0.098, 0.0413, 0.115, 0.054, 0.13, 0.073]","[3.5776778420999995, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 6.0, 10.0, 20.0, 14.0, 18.0, 14.0]","[0.04130665181628096, -0.025691641366556273, -0.02090990457448108, -0.0167919660416909, 0.011956997579219183, 0.0013650915282321097, 0.012027267375764296, -0.0032624963167683027]",0.04130665181628096
"[0, 2, 4, 6, 7, 8, 9, 10]",8,"[380.53600000000006, 415.608, 470.654, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.42, 0.098, 0.242, 0.115, 0.054, 0.13, 0.073]","[3.5776778420999995, 3.1645237905999997, 2.6334684784999998, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 6.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[0.03218530610685855, -0.02903760478333728, -0.019775478179733484, -0.00017946481364233824, 0.00979549004163286, 0.0007830185295583936, 0.009916122211012124, -0.0036873891123488586]",0.03218530610685855
"[0, 2, 5, 6, 7, 8, 9, 10]",8,"[380.53600000000006, 415.608, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.42, 0.0413, 0.242, 0.115, 0.054, 0.13, 0.073]","[3.5776778420999995, 3.1645237905999997, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[0.03156006048749521, -0.030917824576373543, -0.016234819603814676, -0.0007790998789221903, 0.009734970276025337, 0.0006917521481004246, 0.009871113134579501, -0.003926151987089933]",0.03156006048749521
"[0, 3, 4, 5, 6, 7, 8, 9]",8,"[380.53600000000006, 430.358, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054]","[0.45, 0.437, 0.098, 0.0413, 0.242, 0.115, 0.054, 0.13]","[3.5776778420999995, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446]","[16.0, 10.0, 6.0, 10.0, 16.0, 20.0, 14.0, 18.0]","[0.0488030390786206, -0.056105055111216606, -0.016188191619544164, -0.013186986745356358, 0.008544020248080764, 0.012956100539847963, 0.002299040233739856, 0.012878033375827921]",0.056105055111216606
"[0, 3, 4, 5, 6, 7, 8, 10]",8,"[380.53600000000006, 430.358, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 568.8520000000001]","[0.45, 0.437, 0.098, 0.0413, 0.242, 0.115, 0.054, 0.073]","[3.5776778420999995, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[16.0, 10.0, 6.0, 10.0, 16.0, 20.0, 14.0, 14.0]","[0.053064341042648455, -0.05157339033680075, -0.015477624835488549, -0.012679274486967644, 0.010647242169459448, 0.013795357636597248, 0.002670928976890141, -0.00044758016633821007]",0.053064341042648455
"[0, 3, 4, 5, 6, 7, 9, 10]",8,"[380.53600000000006, 430.358, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 562.054, 568.8520000000001]","[0.45, 0.437, 0.098, 0.0413, 0.242, 0.115, 0.13, 0.073]","[3.5776778420999995, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.7499945446, 3.1645237905999997]","[16.0, 10.0, 6.0, 10.0, 16.0, 20.0, 18.0, 14.0]","[0.04883254000966797, -0.05397851264514608, -0.015711373511663212, -0.012814860978639209, 0.008860105320850131, 0.01289703267510791, 0.012809714178542896, -0.0008946450487205757]",0.05397851264514608
"[0, 3, 4, 5, 6, 8, 9, 10]",8,"[380.53600000000006, 430.358, 470.654, 495.913, 524.9590000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.437, 0.098, 0.0413, 0.242, 0.054, 0.13, 0.073]","[3.5776778420999995, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 10.0, 6.0, 10.0, 16.0, 14.0, 18.0, 14.0]","[0.053276132005245, -0.051700857104612086, -0.015521747092919029, -0.012716091606584788, 0.010701016607639197, 0.002683011533813645, 0.013722097460573075, -0.0004435618031548155]",0.053276132005245
"[0, 3, 4, 5, 7, 8, 9, 10]",8,"[380.53600000000006, 430.358, 470.654, 495.913, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.437, 0.098, 0.0413, 0.115, 0.054, 0.13, 0.073]","[3.5776778420999995, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 10.0, 6.0, 10.0, 20.0, 14.0, 18.0, 14.0]","[0.057631086393933884, -0.05831230715206592, -0.017327779471000615, -0.014175192042093679, 0.015053829110040773, 0.0028590415277897387, 0.014927806590578081, -0.0006564849571820894]",0.05831230715206592
"[0, 3, 4, 6, 7, 8, 9, 10]",8,"[380.53600000000006, 430.358, 470.654, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.437, 0.098, 0.242, 0.115, 0.054, 0.13, 0.073]","[3.5776778420999995, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 10.0, 6.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[0.045369439601300465, -0.060242285138783325, -0.01687015364509393, 0.006779410919147633, 0.012294900719205228, 0.0019905701007731126, 0.012256768566224874, -0.001578651122773958]",0.060242285138783325
"[0, 3, 5, 6, 7, 8, 9, 10]",8,"[380.53600000000006, 430.358, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.437, 0.0413, 0.242, 0.115, 0.054, 0.13, 0.073]","[3.5776778420999995, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 10.0, 10.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[0.04518078747863136, -0.06235111720838665, -0.014039743354131856, 0.00641168072458595, 0.012316834706541949, 0.001939476136670025, 0.012288912494904172, -0.0017468309788149713]",0.06235111720838665
"[0, 4, 5, 6, 7, 8, 9, 10]",8,"[380.53600000000006, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.45, 0.098, 0.0413, 0.242, 0.115, 0.054, 0.13, 0.073]","[3.5776778420999995, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 6.0, 10.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[0.03849883522049247, -0.02989729450319746, -0.02378103509068867, -0.004203454704154147, 0.012575245306356203, 0.00043362099343857013, 0.012837620519755788, -0.00646353774200268]",0.03849883522049247
"[1, 2, 3, 4, 5, 6, 7, 8]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.242, 0.115, 0.054]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995]","[16.0, 14.0, 10.0, 6.0, 10.0, 16.0, 20.0, 14.0]","[0.026544745685623095, 0.0017286046046180725, -0.03149554156245607, -0.010016462622699826, -0.008270131671444199, 0.009143016483662933, 0.010207509641748942, 0.0021582594409467366]",0.03149554156245607
"[1, 2, 3, 4, 5, 6, 7, 9]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 562.054]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.242, 0.115, 0.13]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.7499945446]","[16.0, 14.0, 10.0, 6.0, 10.0, 16.0, 20.0, 18.0]","[0.02384516823001831, -0.00012736319032058407, -0.03281210371594337, -0.010154768297037, -0.008354017515381531, 0.008213177130182131, 0.009748466991654194, 0.009641440366827906]",0.03281210371594337
"[1, 2, 3, 4, 5, 6, 7, 10]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.242, 0.115, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 10.0, 16.0, 20.0, 14.0]","[0.026767641068136172, 0.002158072672720862, -0.030643791551247412, -0.009814832409777395, -0.008111139785176101, 0.009219790733919736, 0.01015021278114308, 0.00027404649028127046]",0.030643791551247412
"[1, 2, 3, 4, 5, 6, 8, 9]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 524.9590000000001, 543.152, 562.054]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.242, 0.054, 0.13]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995, 3.7499945446]","[16.0, 14.0, 10.0, 6.0, 10.0, 16.0, 14.0, 18.0]","[0.026643229082446096, 0.0017629692391495644, -0.03153720415415914, -0.01003437719816997, -0.008285427095349726, 0.009176937940748475, 0.002165471352652871, 0.010108400832682]",0.03153720415415914
"[1, 2, 3, 4, 5, 6, 8, 10]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 524.9590000000001, 543.152, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.242, 0.054, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 10.0, 16.0, 14.0, 14.0]","[0.029705436138660002, 0.0041576001575868715, -0.02926543237193857, -0.00967824285912066, -0.008030980564766515, 0.01023168145784295, 0.002351978188677193, 0.0005279598530586425]",0.029705436138660002
"[1, 2, 3, 4, 5, 6, 9, 10]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 524.9590000000001, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.242, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 10.0, 16.0, 18.0, 14.0]","[0.026866200291882636, 0.002193633708667403, -0.030682339094161376, -0.009831955151953543, -0.008125802920341065, 0.009253738310487994, 0.010047962587139136, 0.0002785622682785205]",0.030682339094161376
"[1, 2, 3, 4, 5, 7, 8, 9]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 537.1930000000001, 543.152, 562.054]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.115, 0.054, 0.13]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.7196863938, 3.4030910657999995, 3.7499945446]","[16.0, 14.0, 10.0, 6.0, 10.0, 20.0, 14.0, 18.0]","[0.028109861366682476, 0.001594501670421633, -0.033987463710105636, -0.010769574296961543, -0.008887683900021533, 0.01089070186029388, 0.002292230110228149, 0.01075742689946236]",0.033987463710105636
"[1, 2, 3, 4, 5, 7, 8, 10]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 537.1930000000001, 543.152, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.115, 0.054, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 10.0, 20.0, 14.0, 14.0]","[0.03160376693289668, 0.004326727667628816, -0.03139540193135462, -0.01036322730048201, -0.00859736151643941, 0.01137102962494986, 0.0025050297282454524, 0.0005494367945550471]",0.03160376693289668
"[1, 2, 3, 4, 5, 7, 9, 10]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 537.1930000000001, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.115, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.7196863938, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 10.0, 20.0, 18.0, 14.0]","[0.028373044046274165, 0.0020929152256181083, -0.03300510985611818, -0.010537476657879817, -0.008704732774141341, 0.010826039932490372, 0.010689547721552894, 0.0002657723622039726]",0.03300510985611818
"[1, 2, 3, 4, 5, 8, 9, 10]",8,"[410.946, 415.608, 430.358, 470.654, 495.913, 543.152, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.0413, 0.054, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 10.0, 14.0, 18.0, 14.0]","[0.031732947877657125, 0.004378783868479175, -0.03143127474037949, -0.010381919436099493, -0.008613581996551389, 0.0025142909792068985, 0.011244706208859055, 0.0005560472388281834]",0.031732947877657125
"[1, 2, 3, 4, 6, 7, 8, 9]",8,"[410.946, 415.608, 430.358, 470.654, 524.9590000000001, 537.1930000000001, 543.152, 562.054]","[0.55, 0.42, 0.437, 0.098, 0.242, 0.115, 0.054, 0.13]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446]","[16.0, 14.0, 10.0, 6.0, 16.0, 20.0, 14.0, 18.0]","[0.02107029421200879, -0.0026112582475831536, -0.035715250388384495, -0.010693677855827588, 0.00725740183701791, 0.009475188155433946, 0.001826507657122299, 0.009390794630211988]",0.035715250388384495
"[1, 2, 3, 4, 6, 7, 8, 10]",8,"[410.946, 415.608, 430.358, 470.654, 524.9590000000001, 537.1930000000001, 543.152, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.242, 0.115, 0.054, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 16.0, 20.0, 14.0, 14.0]","[0.024032139594834023, -0.0002949298411290546, -0.033517450595323905, -0.010349091740059081, 0.008277576880593496, 0.00988231111735207, 0.0020068967459615505, -3.745216222897016e-05]",0.033517450595323905
"[1, 2, 3, 4, 6, 7, 9, 10]",8,"[410.946, 415.608, 430.358, 470.654, 524.9590000000001, 537.1930000000001, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.242, 0.115, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.7196863938, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 16.0, 20.0, 18.0, 14.0]","[0.02142218159373077, -0.0020793130566630347, -0.034763484422555196, -0.010475939982721075, 0.0073786059641322566, 0.009435071204138334, 0.009346923767825355, -0.0002640450678874119]",0.034763484422555196
"[1, 2, 3, 4, 6, 8, 9, 10]",8,"[410.946, 415.608, 430.358, 470.654, 524.9590000000001, 543.152, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.242, 0.054, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 16.0, 14.0, 18.0, 14.0]","[0.024118972896078006, -0.0002699383071938788, -0.03356846297185856, -0.010368542173596354, 0.008307485590080113, 0.002013406574884337, 0.009801356961838995, -3.427857023261677e-05]",0.03356846297185856
"[1, 2, 3, 4, 7, 8, 9, 10]",8,"[410.946, 415.608, 430.358, 470.654, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.098, 0.115, 0.054, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 6.0, 20.0, 14.0, 18.0, 14.0]","[0.025229737967735477, -0.0007251324007426785, -0.0363054349143441, -0.011150938477654054, 0.010517977598873525, 0.00211873106204704, 0.01040714132235717, -9.208215827236771e-05]",0.0363054349143441
"[1, 2, 3, 5, 6, 7, 8, 9]",8,"[410.946, 415.608, 430.358, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054]","[0.55, 0.42, 0.437, 0.0413, 0.242, 0.115, 0.054, 0.13]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446]","[16.0, 14.0, 10.0, 10.0, 16.0, 20.0, 14.0, 18.0]","[0.02072567579965423, -0.0031098262254481146, -0.03658713019388998, -0.008912170523596004, 0.007138701468615241, 0.009506760363032205, 0.0018120373068201828, 0.009425952004812194]",0.03658713019388998
"[1, 2, 3, 5, 6, 7, 8, 10]",8,"[410.946, 415.608, 430.358, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 568.8520000000001]","[0.55, 0.42, 0.437, 0.0413, 0.242, 0.115, 0.054, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[16.0, 14.0, 10.0, 10.0, 16.0, 20.0, 14.0, 14.0]","[0.023748078770513603, -0.0007461190671417539, -0.03434434239205997, -0.008660919749840647, 0.008179734906912317, 0.009922200654814202, 0.001996114062226932, -9.474718542463664e-05]",0.03434434239205997
"[1, 2, 3, 5, 6, 7, 9, 10]",8,"[410.946, 415.608, 430.358, 495.913, 524.9590000000001, 537.1930000000001, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.0413, 0.242, 0.115, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 10.0, 16.0, 20.0, 18.0, 14.0]","[0.021099668932821336, -0.0025544327982488513, -0.03560238981343694, -0.008736347367141014, 0.007267519687906676, 0.009467558895269547, 0.009382801410706475, -0.00032437894787709295]",0.03560238981343694
"[1, 2, 3, 5, 6, 8, 9, 10]",8,"[410.946, 415.608, 430.358, 495.913, 524.9590000000001, 543.152, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.0413, 0.242, 0.054, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 10.0, 16.0, 14.0, 18.0, 14.0]","[0.023834287889209715, -0.0007226526869381078, -0.03439860747078119, -0.008677950643795836, 0.008209428622009227, 0.002002615386394249, 0.009844646171543646, -9.176726764165491e-05]",0.03439860747078119
"[1, 2, 3, 5, 7, 8, 9, 10]",8,"[410.946, 415.608, 430.358, 495.913, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.0413, 0.115, 0.054, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 10.0, 20.0, 14.0, 18.0, 14.0]","[0.02489126335705355, -0.0012530782504911464, -0.037264706623608757, -0.009337152706514622, 0.010562174988007489, 0.0021056076482290423, 0.010455015837835632, -0.00015912425051096968]",0.037264706623608757
"[1, 2, 3, 6, 7, 8, 9, 10]",8,"[410.946, 415.608, 430.358, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.55, 0.42, 0.437, 0.242, 0.115, 0.054, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.8800529204, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 10.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[0.018198339638980876, -0.005146844239615894, -0.03862525216411236, 0.006268188252101792, 0.009180213917362998, 0.0016598333730935035, 0.009119101899855809, -0.0006535806776668263]",0.03862525216411236
"[1, 2, 4, 5, 6, 7, 8, 9]",8,"[410.946, 415.608, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054]","[0.55, 0.42, 0.098, 0.0413, 0.242, 0.115, 0.054, 0.13]","[3.3366446046999996, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446]","[16.0, 14.0, 6.0, 10.0, 16.0, 20.0, 14.0, 18.0]","[0.014070664895110885, -0.013608455702981803, -0.015311250559481078, -0.012379797930396903, 0.004846448138016823, 0.010416522637126238, 0.0015573736226565833, 0.01040849489994921]",0.015311250559481078
"[1, 2, 4, 5, 6, 7, 8, 10]",8,"[410.946, 415.608, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 568.8520000000001]","[0.55, 0.42, 0.098, 0.0413, 0.242, 0.115, 0.054, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[16.0, 14.0, 6.0, 10.0, 16.0, 20.0, 14.0, 14.0]","[0.0186961350692621, -0.009990552950546072, -0.014772752686345147, -0.011995011247480793, 0.006439640431650406, 0.011052138960339429, 0.0018390696031805216, -0.0012686671800605231]",0.0186961350692621
"[1, 2, 4, 5, 6, 7, 9, 10]",8,"[410.946, 415.608, 470.654, 495.913, 524.9590000000001, 537.1930000000001, 562.054, 568.8520000000001]","[0.55, 0.42, 0.098, 0.0413, 0.242, 0.115, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 6.0, 10.0, 16.0, 20.0, 18.0, 14.0]","[0.015026684988844685, -0.012435511473451899, -0.014907174069435813, -0.012066205090521389, 0.005175739385528663, 0.010401364030395752, 0.010384246581483236, -0.0015791443528430718]",0.015026684988844685
"[1, 2, 4, 5, 6, 8, 9, 10]",8,"[410.946, 415.608, 470.654, 495.913, 524.9590000000001, 543.152, 562.054, 568.8520000000001]","[0.55, 0.42, 0.098, 0.0413, 0.242, 0.054, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 6.0, 10.0, 16.0, 14.0, 18.0, 14.0]","[0.018767085991360233, -0.010006448676069313, -0.01481365293419662, -0.012028410630206751, 0.00646407858704795, 0.001845422207762331, 0.011042611179819938, -0.0012706857255178547]",0.018767085991360233
"[1, 2, 4, 5, 7, 8, 9, 10]",8,"[410.946, 415.608, 470.654, 495.913, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.55, 0.42, 0.098, 0.0413, 0.115, 0.054, 0.13, 0.073]","[3.3366446046999996, 3.1645237905999997, 2.6334684784999998, 2.5629852285999997, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[16.0, 14.0, 6.0, 10.0, 20.0, 14.0, 18.0, 14.0]","[0.0183832541442997, -0.012555486230096002, -0.01640688130489972, -0.013298337409850633, 0.011808777829412948, 0.0018860420812926437, 0.011777010439068557, -0.0015943795492274551]",0.0183832541442997
